"Lon","site","Depth","tempdiff","saldiff","distance","site2"
153.059557591699,"DiamondHead",75.927530836865,0.4100886528872,0.0416106426707046,81.3983251339384,"DH"
153.062097474099,"DiamondHead",75.2521015513135,0.411509256533801,0.0316988856544,93.9786519077408,"DH"
153.063210834633,"DiamondHead",45.4998823870812,1.3585673580534,0.0723920138677983,98.955131997984,"DH"
153.064618006723,"DiamondHead",13.3911026252555,0.673816393135098,-0.00832793312089564,105.243345917746,"DH"
153.066062988378,"DiamondHead",13.8834999670445,0.6707671454914,-0.00697102805229832,111.747386172912,"DH"
153.067416003009,"DiamondHead",45.3690970971835,1.3818450871199,0.0856355665065962,123.274358532795,"DH"
153.068768798877,"DiamondHead",76.0611739863295,0.4472441970813,0.0458233087017987,138.978493800489,"DH"
153.071498021204,"DiamondHead",74.2794366985461,0.486847939999599,0.0390946334532032,155.153755535578,"DH"
153.072565932527,"DiamondHead",47.1379899243515,1.7590496385376,0.0994076923913028,167.109589450461,"DH"
153.07398427333,"DiamondHead",14.8204934666475,0.601157222149702,-0.0157017758800961,182.693076856852,"DH"
153.075339762502,"DiamondHead",9.06362862416188,0.590763376351799,-0.0153274819434017,190.214713569056,"DH"
153.076348184466,"DiamondHead",9.81971251294083,0.583626592055001,-0.0155811183036008,195.011055241441,"DH"
153.077357991634,"DiamondHead",15.3549396985989,0.571411613621802,-0.0152638463708996,205.977448747064,"DH"
153.078569064791,"DiamondHead",46.435230794864,1.8745630974618,0.115840370212702,220.673956118579,"DH"
153.079802825395,"DiamondHead",76.0087304539712,0.8168121261875,0.0739239910708989,228.557705610955,"DH"
153.082421627053,"DiamondHead",102.488034233137,NA,NA,145.665670721765,"DH"
153.08471220473,"DiamondHead",102.292527584771,NA,NA,65.9580387571597,"DH"
153.08562888877,"DiamondHead",74.0523658101911,NA,NA,151.343292022239,"DH"
153.086718014604,"DiamondHead",46.8610133607286,NA,NA,251.842313493537,"DH"
153.088209025141,"DiamondHead",13.4505250886816,NA,NA,388.750577950476,"DH"
153.089793904594,"DiamondHead",13.8138346956186,NA,NA,534.295200123976,"DH"
153.091193568787,"DiamondHead",46.0776950748704,NA,NA,663.172460314762,"DH"
153.092354510125,"DiamondHead",75.923203897045,NA,NA,771.229376164333,"DH"
153.094143411599,"DiamondHead",108.798552797841,NA,NA,936.69887349231,"DH"
153.096004806614,"DiamondHead",106.878657327148,NA,NA,1107.50017520883,"DH"
153.097044355665,"DiamondHead",73.7810966942329,NA,NA,1202.85662457334,"DH"
153.098170952544,"DiamondHead",46.350954094759,NA,NA,1306.19945036376,"DH"
153.099456787073,"DiamondHead",14.285636074004,NA,NA,1424.156008383,"DH"
153.101129404769,"DiamondHead",14.9633485255886,NA,NA,1578.73313794606,"DH"
153.102429665953,"DiamondHead",46.0169214830945,NA,NA,1699.82605186376,"DH"
153.103523696915,"DiamondHead",74.8582402272805,NA,NA,1800.70395166943,"DH"
153.104761720612,"DiamondHead",105.176007152668,NA,NA,1914.14342116711,"DH"
153.10671211325,"DiamondHead",106.640706225803,NA,NA,2093.04490513936,"DH"
153.10785508736,"DiamondHead",75.202669311053,NA,NA,2197.90988892628,"DH"
153.109052082879,"DiamondHead",45.3467381562514,NA,NA,2307.73159748742,"DH"
153.110336113087,"DiamondHead",14.1513737775178,NA,NA,2425.52818932095,"DH"
153.111950874287,"DiamondHead",14.9905457260679,NA,NA,2573.83915079847,"DH"
153.113166809082,"DiamondHead",45.9730465147588,NA,NA,2686.85611044253,"DH"
153.114290063756,"DiamondHead",74.6549311916513,NA,NA,2791.33795569034,"DH"
153.115670934747,"DiamondHead",104.485091237711,NA,NA,2918.37617233634,"DH"
153.117767266549,"DiamondHead",105.855554236346,NA,NA,3112.13353053033,"DH"
153.11888439012,"DiamondHead",75.7796763201167,NA,NA,3216.20100189629,"DH"
153.120085525522,"DiamondHead",45.8127882926643,NA,NA,3328.09494758965,"DH"
153.121379280163,"DiamondHead",14.2581267935089,NA,NA,3448.61725397995,"DH"
153.122984313898,"DiamondHead",14.6106212856405,NA,NA,3598.13775037238,"DH"
153.124226756041,"DiamondHead",46.1701686591004,NA,NA,3713.88049049425,"DH"
153.125353279888,"DiamondHead",75.2443806202027,NA,NA,3818.82478416723,"DH"
153.126684595179,"DiamondHead",105.747619170928,NA,NA,3942.84721546166,"DH"
153.128801318597,"DiamondHead",105.286315625397,NA,NA,4140.03712220788,"DH"
153.129944202192,"DiamondHead",75.1436975322766,NA,NA,4246.50625986856,"DH"
153.131131753284,"DiamondHead",45.4353459242968,NA,NA,4357.13676086907,"DH"
153.132407188369,"DiamondHead",13.9064677238819,NA,NA,4475.95464699667,"DH"
153.134029943001,"DiamondHead",14.4712001974435,NA,NA,4627.12873709177,"DH"
153.135360001655,"DiamondHead",45.5293595375948,NA,NA,4751.05764775272,"DH"
153.136598614826,"DiamondHead",75.5737822216596,NA,NA,4867.4267595065,"DH"
153.137992435503,"DiamondHead",105.784797878428,NA,NA,4999.00810350276,"DH"
153.139953047653,"DiamondHead",107.371437997493,NA,NA,5182.20150345319,"DH"
153.141252283348,"DiamondHead",75.4715825256505,NA,NA,5303.23817816812,"DH"
153.142468208293,"DiamondHead",44.9125707679477,NA,NA,5416.51386648928,"DH"
153.143764268625,"DiamondHead",14.1537360192926,NA,NA,5537.25522793744,"DH"
153.145474360366,"DiamondHead",14.889407203572,NA,NA,5696.56827340971,"DH"
153.146720842634,"DiamondHead",44.3664229326583,NA,NA,5812.69150016798,"DH"
153.14798521668,"DiamondHead",74.9019648176751,NA,NA,5930.48178237324,"DH"
153.149345855637,"DiamondHead",106.275714090701,NA,NA,6057.24047172647,"DH"
153.151114281235,"DiamondHead",108.019184915184,NA,NA,6221.98945977114,"DH"
153.152540469923,"DiamondHead",74.9536182669773,NA,NA,6354.85553198868,"DH"
153.153783155893,"DiamondHead",44.6886050097329,NA,NA,6470.62644671661,"DH"
153.155062103331,"DiamondHead",13.8839234646824,NA,NA,6589.68942584776,"DH"
153.156676864566,"DiamondHead",15.1940805245585,NA,NA,6738.3266613085,"DH"
153.157884925799,"DiamondHead",45.7130551026076,NA,NA,6849.56622076158,"DH"
153.159104014857,"DiamondHead",75.0650957533814,NA,NA,6963.05415170719,"DH"
153.160393439691,"DiamondHead",104.071753096008,NA,NA,7083.18086956958,"DH"
153.162339360236,"DiamondHead",106.237007416764,NA,NA,7264.4691991304,"DH"
153.163616013589,"DiamondHead",75.4999036002545,NA,NA,7383.40672246841,"DH"
153.164882706695,"DiamondHead",45.4054808908147,NA,NA,7501.41656199664,"DH"
153.166170310906,"DiamondHead",14.363470036627,NA,NA,7621.37481188324,"DH"
153.167828916809,"DiamondHead",15.2090738579392,NA,NA,7775.89740826335,"DH"
153.169110358269,"DiamondHead",45.6036952551257,NA,NA,7895.28209278078,"DH"
153.170291332658,"DiamondHead",73.9923169777198,NA,NA,8005.30704975002,"DH"
153.17172398914,"DiamondHead",105.759108499754,NA,NA,8138.78014648448,"DH"
153.173600538926,"DiamondHead",109.01135840357,NA,NA,8313.60893412206,"DH"
153.175060799368,"DiamondHead",75.0188217945544,NA,NA,8449.65449446142,"DH"
153.176315529194,"DiamondHead",45.3472938356929,NA,NA,8566.55200122235,"DH"
153.177692159146,"DiamondHead",14.1596065525883,NA,NA,8694.28428740179,"DH"
153.17942288243,"DiamondHead",15.2250901102775,NA,NA,8853.35219566088,"DH"
153.180711841656,"DiamondHead",45.6867977146236,NA,NA,8972.86607008758,"DH"
153.18196101585,"DiamondHead",76.1215689256836,NA,NA,9089.24727849735,"DH"
153.183319780542,"DiamondHead",106.488268358333,NA,NA,9215.8389249223,"DH"
153.184939663731,"DiamondHead",109.154951296745,NA,NA,9366.75849580378,"DH"
153.186234824739,"DiamondHead",74.7726358608168,NA,NA,9487.42319972574,"DH"
153.187334895372,"DiamondHead",43.6920600326967,NA,NA,9588.99943674907,"DH"
153.188622808491,"DiamondHead",16.760308777344,NA,NA,9706.94676856276,"DH"
153.190213120532,"DiamondHead",13.0840602929734,NA,NA,9854.76474711583,"DH"
153.190949640342,"DiamondHead",42.9910073615976,NA,NA,9923.38490461722,"DH"
153.19182631581,"DiamondHead",74.8770012810148,NA,NA,10005.063208258,"DH"
153.192807200015,"DiamondHead",105.463547015993,NA,NA,10096.4515815658,"DH"
153.194176481339,"DiamondHead",106.299764244027,NA,NA,10224.740606428,"DH"
153.194994753273,"DiamondHead",73.4655227150035,NA,NA,10302.5733870341,"DH"
153.195843813866,"DiamondHead",42.9463293926492,NA,NA,10382.6680069422,"DH"
153.196622346214,"DiamondHead",13.2094507228521,NA,NA,10455.2103109375,"DH"
153.197567635075,"DiamondHead",13.0080609590558,NA,NA,10543.2818739455,"DH"
153.198555972644,"DiamondHead",46.0012214548403,NA,NA,10635.3643861301,"DH"
153.400630581543,"NorthSolitary",22.472256462908,NA,NA,4659.6470882697,"NS"
153.403292031463,"NorthSolitary",44.378027405551,NA,NA,4407.38935426621,"NS"
