TIME (UTC),LONGITUDE (degrees_east),LATITUDE (degrees_north),start_time (days since 1985-01-01 00:00:00+00:00),end_time (days since 1985-01-01 00:00:00+00:00),GSLA (m),GSL (m),UCUR (m/s),VCUR (m/s)
2003-10-02T00:00:00Z,151.2,-34.2,6840.5092708333395,6855.459363425965,-0.09216730502189736,1.975951047563823,-0.08697907924251903,-0.0755344635527139
2003-10-04T00:00:00Z,151.2,-34.2,6842.535219907411,6857.4853009259095,-0.09308287427708177,1.9750354783086383,-0.0784337661941312,-0.0788915508217234
2003-10-06T00:00:00Z,151.2,-34.2,6844.5611574073555,6859.441388888867,-0.12421222895335175,1.9440587185082325,-0.11627729540842019,-0.14053988067080708
2003-10-08T00:00:00Z,151.2,-34.2,6846.517233796301,6861.4673379629385,-0.10437489509102284,1.9637434574946973,-0.13870874216043824,-0.1800619535196008
2003-10-10T00:00:00Z,151.2,-34.2,6848.543182870373,6863.49328703701,-0.02914562129003708,2.039125326171547,-0.12650115209131277,-0.1615979735400485
2003-10-12T00:00:00Z,151.2,-34.2,6850.569143518573,6865.449363425956,0.025330749393435367,2.0934491019791555,-0.08484275098042207,-0.15335785024338883
2003-10-14T00:00:00Z,151.2,-34.2,6852.734814814758,6867.405451388913,-0.050051119283414464,2.0180672333023058,-0.1176506492911968,-0.22797674454091832
2003-10-16T00:00:00Z,151.2,-34.2,6854.551180555602,6869.186828703736,-0.09933926418750859,1.9687790883982115,-0.1780782201333679,-0.28886210001068163
2003-10-18T00:00:00Z,151.2,-34.2,6856.507268518559,6871.457326388918,-0.10574824897379946,1.9623701036119208,-0.20249340027161888,-0.31434544427998107
2003-10-20T00:00:00Z,151.2,-34.2,6858.533206018503,6873.483263888862,-0.09888147955991637,1.969389467901668,-0.20768162605099721,-0.3170921520455343
2003-10-22T00:00:00Z,151.2,-34.2,6860.559155092575,6875.19478009257,-0.06134314009735553,2.0067752124883644,-0.18479239467138694,-0.2841316588588955
2003-10-24T00:00:00Z,151.2,-34.2,6862.515243055532,6877.46528935188,-0.0590542169593945,2.0090641356263257,-0.17563670211954283,-0.2800115972105657
2003-10-26T00:00:00Z,151.2,-34.2,6864.541180555592,6879.491238425951,-0.07675522255962645,1.9913631300260937,-0.17350037385744588,-0.29176140265209893
