"Longitude","Latitude","Date","Location","Day","Month","Year","sst_1d"
153.8936,-28.99976,2004-02-06,"EvansHead_East",6,2,2004,NA
153.8936,-28.99976,2004-02-07,"EvansHead_East",7,2,2004,27.026799697876
153.8936,-28.99976,2004-02-08,"EvansHead_East",8,2,2004,NA
153.8936,-28.99976,2004-02-09,"EvansHead_East",9,2,2004,26.9464000701904
153.8936,-28.99976,2004-02-10,"EvansHead_East",10,2,2004,27.8024002838135
153.8936,-28.99976,2004-02-11,"EvansHead_East",11,2,2004,28.4150000762939
153.8936,-28.99976,2004-02-12,"EvansHead_East",12,2,2004,28.4189998626709
153.8936,-28.99976,2004-02-13,"EvansHead_East",13,2,2004,28.1261999511719
153.8936,-28.99976,2004-02-14,"EvansHead_East",14,2,2004,NA
153.8936,-28.99976,2004-02-15,"EvansHead_East",15,2,2004,NA
153.8936,-28.99976,2004-02-16,"EvansHead_East",16,2,2004,NA
153.8936,-28.99976,2004-02-17,"EvansHead_East",17,2,2004,NA
153.8936,-28.99976,2004-02-18,"EvansHead_East",18,2,2004,27.1443998718262
153.8936,-28.99976,2004-02-19,"EvansHead_East",19,2,2004,28.2213999938965
153.8936,-28.99976,2004-02-20,"EvansHead_East",20,2,2004,27.3449993133545
153.8936,-28.99976,2004-02-21,"EvansHead_East",21,2,2004,NA
153.8936,-28.99976,2004-02-22,"EvansHead_East",22,2,2004,NA
153.8936,-28.99976,2004-02-23,"EvansHead_East",23,2,2004,NA
153.8936,-28.99976,2004-02-24,"EvansHead_East",24,2,2004,NA
153.8936,-28.99976,2004-02-25,"EvansHead_East",25,2,2004,NA
153.8936,-28.99976,2004-02-26,"EvansHead_East",26,2,2004,24.5599994659424
153.8936,-28.99976,2004-02-27,"EvansHead_East",27,2,2004,25.9536002349854
153.8936,-28.99976,2004-02-28,"EvansHead_East",28,2,2004,NA
153.8936,-28.99976,2004-02-29,"EvansHead_East",29,2,2004,26.2450008392334
153.8936,-28.99976,2004-03-01,"EvansHead_East",1,3,2004,NA
153.8936,-28.99976,2004-03-02,"EvansHead_East",2,3,2004,24.8964705747717
153.8936,-28.99976,2004-03-03,"EvansHead_East",3,3,2004,NA
153.8936,-28.99976,2004-03-04,"EvansHead_East",4,3,2004,25.6902000427246
153.8936,-28.99976,2004-03-05,"EvansHead_East",5,3,2004,NA
153.8936,-28.99976,2004-03-06,"EvansHead_East",6,3,2004,25.0677778455946
153.8936,-28.99976,2004-03-07,"EvansHead_East",7,3,2004,25.942777633667
153.8936,-28.99976,2004-03-08,"EvansHead_East",8,3,2004,NA
153.8936,-28.99976,2004-03-09,"EvansHead_East",9,3,2004,26.8975999450684
153.8936,-28.99976,2004-03-10,"EvansHead_East",10,3,2004,NA
153.8936,-28.99976,2004-03-11,"EvansHead_East",11,3,2004,NA
153.8936,-28.99976,2004-03-12,"EvansHead_East",12,3,2004,NA
153.8936,-28.99976,2004-03-13,"EvansHead_East",13,3,2004,26.9518000030518
153.8936,-28.99976,2004-03-14,"EvansHead_East",14,3,2004,26.375
153.8936,-28.99976,2004-03-15,"EvansHead_East",15,3,2004,NA
153.8936,-28.99976,2004-03-16,"EvansHead_East",16,3,2004,26.1128262229588
153.8936,-28.99976,2004-03-17,"EvansHead_East",17,3,2004,NA
153.8936,-28.99976,2004-03-18,"EvansHead_East",18,3,2004,26.8581251303355
153.8936,-28.99976,2004-03-19,"EvansHead_East",19,3,2004,NA
153.8936,-28.99976,2004-03-20,"EvansHead_East",20,3,2004,NA
153.8936,-28.99976,2004-03-21,"EvansHead_East",21,3,2004,NA
153.8936,-28.99976,2004-03-22,"EvansHead_East",22,3,2004,NA
153.8936,-28.99976,2004-03-23,"EvansHead_East",23,3,2004,NA
153.8936,-28.99976,2004-03-24,"EvansHead_East",24,3,2004,NA
153.8936,-28.99976,2004-03-25,"EvansHead_East",25,3,2004,24.4274997711182
153.8936,-28.99976,2004-03-26,"EvansHead_East",26,3,2004,25.2756001281738
153.8936,-28.99976,2004-03-27,"EvansHead_East",27,3,2004,25.0985999298096
153.8936,-28.99976,2004-03-28,"EvansHead_East",28,3,2004,NA
153.8936,-28.99976,2004-03-29,"EvansHead_East",29,3,2004,NA
153.8936,-28.99976,2004-03-30,"EvansHead_East",30,3,2004,26.2466000366211
153.8936,-28.99976,2004-03-31,"EvansHead_East",31,3,2004,22.5329545627941
153.8936,-28.99976,2004-04-01,"EvansHead_East",1,4,2004,25.3106001281738
153.8936,-28.99976,2004-04-02,"EvansHead_East",2,4,2004,NA
153.8936,-28.99976,2004-04-03,"EvansHead_East",3,4,2004,25.7399999955121
153.8936,-28.99976,2004-04-04,"EvansHead_East",4,4,2004,26.5858694988748
153.8936,-28.99976,2004-04-05,"EvansHead_East",5,4,2004,NA
153.8936,-28.99976,2004-04-06,"EvansHead_East",6,4,2004,NA
153.8936,-28.99976,2004-04-07,"EvansHead_East",7,4,2004,27.5730556911892
153.8936,-28.99976,2004-04-08,"EvansHead_East",8,4,2004,NA
153.8936,-28.99976,2004-04-09,"EvansHead_East",9,4,2004,NA
153.8936,-28.99976,2004-04-10,"EvansHead_East",10,4,2004,25.8204000854492
153.8936,-28.99976,2004-04-11,"EvansHead_East",11,4,2004,26.2286000061035
153.8936,-28.99976,2004-04-12,"EvansHead_East",12,4,2004,26.0137999725342
153.8936,-28.99976,2004-04-13,"EvansHead_East",13,4,2004,25.5167999267578
153.8936,-28.99976,2004-04-14,"EvansHead_East",14,4,2004,NA
153.8936,-28.99976,2004-04-15,"EvansHead_East",15,4,2004,25.5463999938965
153.8936,-28.99976,2004-04-16,"EvansHead_East",16,4,2004,25.1549997329712
153.8936,-28.99976,2004-04-17,"EvansHead_East",17,4,2004,22.2350006103516
153.8936,-28.99976,2004-04-18,"EvansHead_East",18,4,2004,NA
153.8936,-28.99976,2004-04-19,"EvansHead_East",19,4,2004,25.0974000549316
153.8936,-28.99976,2004-04-20,"EvansHead_East",20,4,2004,25.5980001831055
153.8936,-28.99976,2004-04-21,"EvansHead_East",21,4,2004,NA
153.8936,-28.99976,2004-04-22,"EvansHead_East",22,4,2004,25.1654000854492
153.8936,-28.99976,2004-04-23,"EvansHead_East",23,4,2004,25.684400177002
153.8936,-28.99976,2004-04-24,"EvansHead_East",24,4,2004,24.9584001159668
153.8936,-28.99976,2004-04-25,"EvansHead_East",25,4,2004,NA
153.8936,-28.99976,2004-04-26,"EvansHead_East",26,4,2004,NA
153.8936,-28.99976,2004-04-27,"EvansHead_East",27,4,2004,24.9149999237061
153.8936,-28.99976,2004-04-28,"EvansHead_East",28,4,2004,NA
153.8936,-28.99976,2004-04-29,"EvansHead_East",29,4,2004,NA
153.8936,-28.99976,2004-04-30,"EvansHead_East",30,4,2004,25.1230000305176
153.8936,-28.99976,2004-05-01,"EvansHead_East",1,5,2004,25.1730000305176
153.8936,-28.99976,2004-05-02,"EvansHead_East",2,5,2004,26.0587998962402
153.8936,-28.99976,2004-05-03,"EvansHead_East",3,5,2004,23.1000003814697
153.8936,-28.99976,2004-05-04,"EvansHead_East",4,5,2004,NA
153.8936,-28.99976,2004-05-05,"EvansHead_East",5,5,2004,24.6929167111715
153.8936,-28.99976,2004-05-06,"EvansHead_East",6,5,2004,24.717200012207
153.8936,-28.99976,2004-05-07,"EvansHead_East",7,5,2004,NA
153.8936,-28.99976,2004-05-08,"EvansHead_East",8,5,2004,NA
153.8936,-28.99976,2004-05-09,"EvansHead_East",9,5,2004,NA
153.8936,-28.99976,2004-05-10,"EvansHead_East",10,5,2004,NA
153.8936,-28.99976,2004-05-11,"EvansHead_East",11,5,2004,NA
153.8936,-28.99976,2004-05-12,"EvansHead_East",12,5,2004,23.9458000183105
153.8936,-28.99976,2004-05-13,"EvansHead_East",13,5,2004,24.8850001525879
153.8936,-28.99976,2004-05-14,"EvansHead_East",14,5,2004,23.9734000396729
153.8936,-28.99976,2004-05-15,"EvansHead_East",15,5,2004,24.3013998413086
153.8936,-28.99976,2004-05-16,"EvansHead_East",16,5,2004,23.2470000457764
153.8936,-28.99976,2004-05-17,"EvansHead_East",17,5,2004,22.4395999908447
153.8936,-28.99976,2004-05-18,"EvansHead_East",18,5,2004,23.7587996673584
153.8936,-28.99976,2004-05-19,"EvansHead_East",19,5,2004,23.9980433920155
153.8936,-28.99976,2004-05-20,"EvansHead_East",20,5,2004,NA
153.8936,-28.99976,2004-05-21,"EvansHead_East",21,5,2004,23.8899997711182
153.8936,-28.99976,2004-05-22,"EvansHead_East",22,5,2004,NA
153.8936,-28.99976,2004-05-23,"EvansHead_East",23,5,2004,24.03125
153.8936,-28.99976,2004-05-24,"EvansHead_East",24,5,2004,23.8939999389648
153.8936,-28.99976,2004-05-25,"EvansHead_East",25,5,2004,NA
153.8936,-28.99976,2004-05-26,"EvansHead_East",26,5,2004,23.8240000915527
153.8936,-28.99976,2004-05-27,"EvansHead_East",27,5,2004,NA
153.8936,-28.99976,2004-05-28,"EvansHead_East",28,5,2004,23.3591998291016
153.8936,-28.99976,2004-05-29,"EvansHead_East",29,5,2004,22.9446002197266
153.8936,-28.99976,2004-05-30,"EvansHead_East",30,5,2004,20.4252275987105
153.8936,-28.99976,2004-05-31,"EvansHead_East",31,5,2004,21.8940000915527
153.8936,-28.99976,2004-06-01,"EvansHead_East",1,6,2004,NA
153.8936,-28.99976,2004-06-02,"EvansHead_East",2,6,2004,23.2981247901917
153.8936,-28.99976,2004-06-03,"EvansHead_East",3,6,2004,NA
153.8936,-28.99976,2004-06-04,"EvansHead_East",4,6,2004,22.3666667029971
153.8936,-28.99976,2004-06-05,"EvansHead_East",5,6,2004,NA
153.8936,-28.99976,2004-06-06,"EvansHead_East",6,6,2004,22.8021999359131
153.8936,-28.99976,2004-06-07,"EvansHead_East",7,6,2004,NA
153.8936,-28.99976,2004-06-08,"EvansHead_East",8,6,2004,22.2654000854492
153.8936,-28.99976,2004-06-09,"EvansHead_East",9,6,2004,22.9988000488281
153.8936,-28.99976,2004-06-10,"EvansHead_East",10,6,2004,22.3018424385472
153.8936,-28.99976,2004-06-11,"EvansHead_East",11,6,2004,NA
153.8936,-28.99976,2004-06-12,"EvansHead_East",12,6,2004,NA
153.8936,-28.99976,2004-06-13,"EvansHead_East",13,6,2004,22.2139998626709
153.8936,-28.99976,2004-06-14,"EvansHead_East",14,6,2004,22.5852000427246
153.8936,-28.99976,2004-06-15,"EvansHead_East",15,6,2004,22.6896000671387
153.8936,-28.99976,2004-06-16,"EvansHead_East",16,6,2004,22.5990003204346
153.8936,-28.99976,2004-06-17,"EvansHead_East",17,6,2004,NA
153.8936,-28.99976,2004-06-18,"EvansHead_East",18,6,2004,22.477200088501
153.8936,-28.99976,2004-06-19,"EvansHead_East",19,6,2004,NA
153.8936,-28.99976,2004-06-20,"EvansHead_East",20,6,2004,20.5673810868036
153.8936,-28.99976,2004-06-21,"EvansHead_East",21,6,2004,NA
153.8936,-28.99976,2004-06-22,"EvansHead_East",22,6,2004,20.3350003560384
153.8936,-28.99976,2004-06-23,"EvansHead_East",23,6,2004,NA
153.8936,-28.99976,2004-06-24,"EvansHead_East",24,6,2004,21.1595999908447
153.8936,-28.99976,2004-06-25,"EvansHead_East",25,6,2004,20.8775998687744
153.8936,-28.99976,2004-06-26,"EvansHead_East",26,6,2004,22.7781999969482
153.8936,-28.99976,2004-06-27,"EvansHead_East",27,6,2004,20.8050003051758
153.8936,-28.99976,2004-06-28,"EvansHead_East",28,6,2004,NA
153.8936,-28.99976,2004-06-29,"EvansHead_East",29,6,2004,21.6361999511719
153.8936,-28.99976,2004-06-30,"EvansHead_East",30,6,2004,22.4087998199463
153.8936,-28.99976,2004-07-01,"EvansHead_East",1,7,2004,21.2719996643066
153.8936,-28.99976,2004-07-02,"EvansHead_East",2,7,2004,21.7835999298096
153.8936,-28.99976,2004-07-03,"EvansHead_East",3,7,2004,21.5198001861572
153.8936,-28.99976,2004-07-04,"EvansHead_East",4,7,2004,21.4202000427246
153.8936,-28.99976,2004-07-05,"EvansHead_East",5,7,2004,22.9205997467041
153.8936,-28.99976,2004-07-06,"EvansHead_East",6,7,2004,21.8552000427246
153.8936,-28.99976,2004-07-07,"EvansHead_East",7,7,2004,NA
153.8936,-28.99976,2004-07-08,"EvansHead_East",8,7,2004,21.4150000762939
153.8936,-28.99976,2004-07-09,"EvansHead_East",9,7,2004,NA
153.8936,-28.99976,2004-07-10,"EvansHead_East",10,7,2004,21.3663043146548
153.8936,-28.99976,2004-07-11,"EvansHead_East",11,7,2004,NA
153.8936,-28.99976,2004-07-12,"EvansHead_East",12,7,2004,22.0098001861572
153.8936,-28.99976,2004-07-13,"EvansHead_East",13,7,2004,21.4089584350586
153.8936,-28.99976,2004-07-14,"EvansHead_East",14,7,2004,NA
153.8936,-28.99976,2004-07-15,"EvansHead_East",15,7,2004,NA
153.8936,-28.99976,2004-07-16,"EvansHead_East",16,7,2004,21.8506001281738
153.8936,-28.99976,2004-07-17,"EvansHead_East",17,7,2004,22.2663636641069
153.8936,-28.99976,2004-07-18,"EvansHead_East",18,7,2004,21.9419444402059
153.8936,-28.99976,2004-07-19,"EvansHead_East",19,7,2004,NA
153.8936,-28.99976,2004-07-20,"EvansHead_East",20,7,2004,20.3400001525879
153.8936,-28.99976,2004-07-21,"EvansHead_East",21,7,2004,21.5416665077209
153.8936,-28.99976,2004-07-22,"EvansHead_East",22,7,2004,20.53125
153.8936,-28.99976,2004-07-23,"EvansHead_East",23,7,2004,NA
153.8936,-28.99976,2004-07-24,"EvansHead_East",24,7,2004,21.7241999816895
153.8936,-28.99976,2004-07-25,"EvansHead_East",25,7,2004,NA
153.8936,-28.99976,2004-07-26,"EvansHead_East",26,7,2004,NA
153.8936,-28.99976,2004-07-27,"EvansHead_East",27,7,2004,NA
153.8936,-28.99976,2004-07-28,"EvansHead_East",28,7,2004,22.0186000061035
153.8936,-28.99976,2004-07-29,"EvansHead_East",29,7,2004,21.7376000213623
153.8936,-28.99976,2004-07-30,"EvansHead_East",30,7,2004,NA
153.8936,-28.99976,2004-07-31,"EvansHead_East",31,7,2004,NA
153.8936,-28.99976,2004-08-01,"EvansHead_East",1,8,2004,22.3266002655029
153.8936,-28.99976,2004-08-02,"EvansHead_East",2,8,2004,21.415599899292
153.8936,-28.99976,2004-08-03,"EvansHead_East",3,8,2004,21.5254000091553
153.8936,-28.99976,2004-08-04,"EvansHead_East",4,8,2004,21.5010000610352
153.8936,-28.99976,2004-08-05,"EvansHead_East",5,8,2004,NA
153.8936,-28.99976,2004-08-06,"EvansHead_East",6,8,2004,21.8209998321533
153.8936,-28.99976,2004-08-07,"EvansHead_East",7,8,2004,21.2452001190186
153.8936,-28.99976,2004-08-08,"EvansHead_East",8,8,2004,NA
153.8936,-28.99976,2004-08-09,"EvansHead_East",9,8,2004,20.8514000701904
153.8936,-28.99976,2004-08-10,"EvansHead_East",10,8,2004,21.5431998443604
153.8936,-28.99976,2004-08-11,"EvansHead_East",11,8,2004,21.3365998077393
153.8936,-28.99976,2004-08-12,"EvansHead_East",12,8,2004,21.2686000823975
153.8936,-28.99976,2004-08-13,"EvansHead_East",13,8,2004,22.2280003356934
153.8936,-28.99976,2004-08-14,"EvansHead_East",14,8,2004,19.7624000549316
153.8936,-28.99976,2004-08-15,"EvansHead_East",15,8,2004,NA
153.8936,-28.99976,2004-08-16,"EvansHead_East",16,8,2004,21.4799995422363
153.8936,-28.99976,2004-08-17,"EvansHead_East",17,8,2004,NA
153.8936,-28.99976,2004-08-18,"EvansHead_East",18,8,2004,NA
153.8936,-28.99976,2004-08-19,"EvansHead_East",19,8,2004,NA
153.8936,-28.99976,2004-08-20,"EvansHead_East",20,8,2004,20.9222001647949
153.8936,-28.99976,2004-08-21,"EvansHead_East",21,8,2004,20.489400177002
153.8936,-28.99976,2004-08-22,"EvansHead_East",22,8,2004,21.6287998199463
153.8936,-28.99976,2004-08-23,"EvansHead_East",23,8,2004,21.6227997589111
153.8936,-28.99976,2004-08-24,"EvansHead_East",24,8,2004,NA
153.8936,-28.99976,2004-08-25,"EvansHead_East",25,8,2004,21.3876001739502
153.8936,-28.99976,2004-08-26,"EvansHead_East",26,8,2004,21.5472002410889
153.8936,-28.99976,2004-08-27,"EvansHead_East",27,8,2004,21.6629998779297
153.8936,-28.99976,2004-08-28,"EvansHead_East",28,8,2004,21.8215998077393
153.8936,-28.99976,2004-08-29,"EvansHead_East",29,8,2004,22.6225999450684
153.8936,-28.99976,2004-08-30,"EvansHead_East",30,8,2004,21.7274000549316
153.8936,-28.99976,2004-08-31,"EvansHead_East",31,8,2004,NA
153.8936,-28.99976,2004-09-01,"EvansHead_East",1,9,2004,NA
153.8936,-28.99976,2004-09-02,"EvansHead_East",2,9,2004,NA
153.8936,-28.99976,2004-09-03,"EvansHead_East",3,9,2004,NA
153.8936,-28.99976,2004-09-04,"EvansHead_East",4,9,2004,22.1788000488281
153.8936,-28.99976,2004-09-05,"EvansHead_East",5,9,2004,22.2141996765137
153.8936,-28.99976,2004-09-06,"EvansHead_East",6,9,2004,21.8798001098633
153.8936,-28.99976,2004-09-07,"EvansHead_East",7,9,2004,20.9630556106567
153.8936,-28.99976,2004-09-08,"EvansHead_East",8,9,2004,NA
153.8936,-28.99976,2004-09-09,"EvansHead_East",9,9,2004,NA
153.8936,-28.99976,2004-09-10,"EvansHead_East",10,9,2004,21.2692000579834
153.8936,-28.99976,2004-09-11,"EvansHead_East",11,9,2004,21.8456000518799
153.8936,-28.99976,2004-09-12,"EvansHead_East",12,9,2004,21.588399810791
153.8936,-28.99976,2004-09-13,"EvansHead_East",13,9,2004,21.5273809887114
153.8936,-28.99976,2004-09-14,"EvansHead_East",14,9,2004,21.8382000732422
153.8936,-28.99976,2004-09-15,"EvansHead_East",15,9,2004,22.0597999572754
153.8936,-28.99976,2004-09-16,"EvansHead_East",16,9,2004,NA
153.8936,-28.99976,2004-09-17,"EvansHead_East",17,9,2004,21.7557998657227
153.8936,-28.99976,2004-09-18,"EvansHead_East",18,9,2004,21.9704001617432
153.8936,-28.99976,2004-09-19,"EvansHead_East",19,9,2004,21.8712002563477
153.8936,-28.99976,2004-09-20,"EvansHead_East",20,9,2004,NA
153.8936,-28.99976,2004-09-21,"EvansHead_East",21,9,2004,20.6574997901917
153.8936,-28.99976,2004-09-22,"EvansHead_East",22,9,2004,22.5752001953125
153.8936,-28.99976,2004-09-23,"EvansHead_East",23,9,2004,NA
153.8936,-28.99976,2004-09-24,"EvansHead_East",24,9,2004,NA
153.8936,-28.99976,2004-09-25,"EvansHead_East",25,9,2004,NA
153.8936,-28.99976,2004-09-26,"EvansHead_East",26,9,2004,21.5959999084473
153.8936,-28.99976,2004-09-27,"EvansHead_East",27,9,2004,21.0590000915527
153.8936,-28.99976,2004-09-28,"EvansHead_East",28,9,2004,21.4461998748779
153.8936,-28.99976,2004-09-29,"EvansHead_East",29,9,2004,21.3602001190186
153.8936,-28.99976,2004-09-30,"EvansHead_East",30,9,2004,NA
153.8936,-28.99976,2004-10-01,"EvansHead_East",1,10,2004,NA
153.8936,-28.99976,2004-10-02,"EvansHead_East",2,10,2004,NA
153.8936,-28.99976,2004-10-03,"EvansHead_East",3,10,2004,22.4136001586914
153.8936,-28.99976,2004-10-04,"EvansHead_East",4,10,2004,23.0199996185303
153.8936,-28.99976,2004-10-05,"EvansHead_East",5,10,2004,NA
153.8936,-28.99976,2004-10-06,"EvansHead_East",6,10,2004,24.0319999694824
153.8936,-28.99976,2004-10-07,"EvansHead_East",7,10,2004,23.2892000579834
153.8936,-28.99976,2004-10-08,"EvansHead_East",8,10,2004,22.3254348920739
153.8936,-28.99976,2004-10-09,"EvansHead_East",9,10,2004,22.3508001708984
153.8936,-28.99976,2004-10-10,"EvansHead_East",10,10,2004,21.9425001144409
153.8936,-28.99976,2004-10-11,"EvansHead_East",11,10,2004,NA
153.8936,-28.99976,2004-10-12,"EvansHead_East",12,10,2004,21.8508000183105
153.8936,-28.99976,2004-10-13,"EvansHead_East",13,10,2004,22.3589998626709
153.8936,-28.99976,2004-10-14,"EvansHead_East",14,10,2004,NA
153.8936,-28.99976,2004-10-15,"EvansHead_East",15,10,2004,NA
153.8936,-28.99976,2004-10-16,"EvansHead_East",16,10,2004,NA
153.8936,-28.99976,2004-10-17,"EvansHead_East",17,10,2004,NA
153.8936,-28.99976,2004-10-18,"EvansHead_East",18,10,2004,NA
153.8936,-28.99976,2004-10-19,"EvansHead_East",19,10,2004,NA
153.8936,-28.99976,2004-10-20,"EvansHead_East",20,10,2004,NA
153.8936,-28.99976,2004-10-21,"EvansHead_East",21,10,2004,NA
153.8936,-28.99976,2004-10-22,"EvansHead_East",22,10,2004,23.0831999969482
153.8936,-28.99976,2004-10-23,"EvansHead_East",23,10,2004,NA
153.8936,-28.99976,2004-10-24,"EvansHead_East",24,10,2004,23.0012502670288
153.8936,-28.99976,2004-10-25,"EvansHead_East",25,10,2004,NA
153.8936,-28.99976,2004-10-26,"EvansHead_East",26,10,2004,23.0299999237061
153.8936,-28.99976,2004-10-27,"EvansHead_East",27,10,2004,NA
153.8936,-28.99976,2004-10-28,"EvansHead_East",28,10,2004,22.8238000488281
153.8936,-28.99976,2004-10-29,"EvansHead_East",29,10,2004,NA
153.8936,-28.99976,2004-10-30,"EvansHead_East",30,10,2004,NA
153.8936,-28.99976,2004-10-31,"EvansHead_East",31,10,2004,NA
153.8936,-28.99976,2004-11-01,"EvansHead_East",1,11,2004,23.0809997558594
153.8936,-28.99976,2004-11-02,"EvansHead_East",2,11,2004,22.0759999084473
153.8936,-28.99976,2004-11-03,"EvansHead_East",3,11,2004,NA
153.8936,-28.99976,2004-11-04,"EvansHead_East",4,11,2004,22.7663999176025
153.8936,-28.99976,2004-11-05,"EvansHead_East",5,11,2004,NA
153.8936,-28.99976,2004-11-06,"EvansHead_East",6,11,2004,NA
153.8936,-28.99976,2004-11-07,"EvansHead_East",7,11,2004,NA
153.8936,-28.99976,2004-11-08,"EvansHead_East",8,11,2004,NA
153.8936,-28.99976,2004-11-09,"EvansHead_East",9,11,2004,22.6988001251221
153.8936,-28.99976,2004-11-10,"EvansHead_East",10,11,2004,NA
153.8936,-28.99976,2004-11-11,"EvansHead_East",11,11,2004,NA
153.8936,-28.99976,2004-11-12,"EvansHead_East",12,11,2004,NA
153.8936,-28.99976,2004-11-13,"EvansHead_East",13,11,2004,NA
153.8936,-28.99976,2004-11-14,"EvansHead_East",14,11,2004,23.8349996185303
153.8936,-28.99976,2004-11-15,"EvansHead_East",15,11,2004,NA
153.8936,-28.99976,2004-11-16,"EvansHead_East",16,11,2004,23.1618180708452
153.8936,-28.99976,2004-11-17,"EvansHead_East",17,11,2004,22.3438894483778
153.8936,-28.99976,2004-11-18,"EvansHead_East",18,11,2004,22.7234000396729
153.8936,-28.99976,2004-11-19,"EvansHead_East",19,11,2004,NA
153.8936,-28.99976,2004-11-20,"EvansHead_East",20,11,2004,NA
153.8936,-28.99976,2004-11-21,"EvansHead_East",21,11,2004,NA
153.8936,-28.99976,2004-11-22,"EvansHead_East",22,11,2004,NA
153.8936,-28.99976,2004-11-23,"EvansHead_East",23,11,2004,NA
153.8936,-28.99976,2004-11-24,"EvansHead_East",24,11,2004,20.3799991607666
153.8936,-28.99976,2004-11-25,"EvansHead_East",25,11,2004,20.9929996490479
153.8936,-28.99976,2004-11-26,"EvansHead_East",26,11,2004,23.0345998382568
153.8936,-28.99976,2004-11-27,"EvansHead_East",27,11,2004,24.5639999389648
153.8936,-28.99976,2004-11-28,"EvansHead_East",28,11,2004,NA
153.8936,-28.99976,2004-11-29,"EvansHead_East",29,11,2004,NA
153.8936,-28.99976,2004-11-30,"EvansHead_East",30,11,2004,25.5281998443604
153.8936,-28.99976,2004-12-01,"EvansHead_East",1,12,2004,NA
153.8936,-28.99976,2004-12-02,"EvansHead_East",2,12,2004,NA
153.8936,-28.99976,2004-12-03,"EvansHead_East",3,12,2004,NA
153.8936,-28.99976,2004-12-04,"EvansHead_East",4,12,2004,NA
153.8936,-28.99976,2004-12-05,"EvansHead_East",5,12,2004,NA
153.8936,-28.99976,2004-12-06,"EvansHead_East",6,12,2004,NA
153.8936,-28.99976,2004-12-07,"EvansHead_East",7,12,2004,NA
153.8936,-28.99976,2004-12-08,"EvansHead_East",8,12,2004,NA
153.8936,-28.99976,2004-12-09,"EvansHead_East",9,12,2004,NA
153.8936,-28.99976,2004-12-10,"EvansHead_East",10,12,2004,NA
153.8936,-28.99976,2004-12-11,"EvansHead_East",11,12,2004,27.3409999084473
153.8936,-28.99976,2004-12-12,"EvansHead_East",12,12,2004,25.9667389911154
153.8936,-28.99976,2004-12-13,"EvansHead_East",13,12,2004,26.0296000671387
153.8936,-28.99976,2004-12-14,"EvansHead_East",14,12,2004,NA
153.8936,-28.99976,2004-12-15,"EvansHead_East",15,12,2004,NA
153.8936,-28.99976,2004-12-16,"EvansHead_East",16,12,2004,25.1566000366211
