"Longitude","Latitude","Date","Location","Day","Month","Year","sst_1d"
154.1008,-28.63165,2004-03-12,"CapeByron_East",12,3,2004,NA
154.1008,-28.63165,2004-03-13,"CapeByron_East",13,3,2004,26.9449996948242
154.1008,-28.63165,2004-03-14,"CapeByron_East",14,3,2004,NA
154.1008,-28.63165,2004-03-15,"CapeByron_East",15,3,2004,NA
154.1008,-28.63165,2004-03-16,"CapeByron_East",16,3,2004,24.8400001525879
154.1008,-28.63165,2004-03-17,"CapeByron_East",17,3,2004,NA
154.1008,-28.63165,2004-03-18,"CapeByron_East",18,3,2004,26.7049999237061
154.1008,-28.63165,2004-03-19,"CapeByron_East",19,3,2004,NA
154.1008,-28.63165,2004-03-20,"CapeByron_East",20,3,2004,NA
154.1008,-28.63165,2004-03-21,"CapeByron_East",21,3,2004,NA
154.1008,-28.63165,2004-03-22,"CapeByron_East",22,3,2004,NA
154.1008,-28.63165,2004-03-23,"CapeByron_East",23,3,2004,NA
154.1008,-28.63165,2004-03-24,"CapeByron_East",24,3,2004,NA
154.1008,-28.63165,2004-03-25,"CapeByron_East",25,3,2004,24.8649997711182
154.1008,-28.63165,2004-03-26,"CapeByron_East",26,3,2004,NA
154.1008,-28.63165,2004-03-27,"CapeByron_East",27,3,2004,NA
154.1008,-28.63165,2004-03-28,"CapeByron_East",28,3,2004,NA
154.1008,-28.63165,2004-03-29,"CapeByron_East",29,3,2004,NA
154.1008,-28.63165,2004-03-30,"CapeByron_East",30,3,2004,25.7299995422363
154.1008,-28.63165,2004-03-31,"CapeByron_East",31,3,2004,24.6599998474121
154.1008,-28.63165,2004-04-01,"CapeByron_East",1,4,2004,25.0450000762939
154.1008,-28.63165,2004-04-02,"CapeByron_East",2,4,2004,NA
154.1008,-28.63165,2004-04-03,"CapeByron_East",3,4,2004,25.9349994659424
154.1008,-28.63165,2004-04-04,"CapeByron_East",4,4,2004,NA
154.1008,-28.63165,2004-04-05,"CapeByron_East",5,4,2004,26.1800003051758
154.1008,-28.63165,2004-04-06,"CapeByron_East",6,4,2004,NA
154.1008,-28.63165,2004-04-07,"CapeByron_East",7,4,2004,26.6550006866455
154.1008,-28.63165,2004-04-08,"CapeByron_East",8,4,2004,NA
154.1008,-28.63165,2004-04-09,"CapeByron_East",9,4,2004,NA
154.1008,-28.63165,2004-04-10,"CapeByron_East",10,4,2004,25.1100006103516
154.1008,-28.63165,2004-04-11,"CapeByron_East",11,4,2004,NA
154.1008,-28.63165,2004-04-12,"CapeByron_East",12,4,2004,25.6350002288818
154.1008,-28.63165,2004-04-13,"CapeByron_East",13,4,2004,25.5100002288818
154.1008,-28.63165,2004-04-14,"CapeByron_East",14,4,2004,NA
154.1008,-28.63165,2004-04-15,"CapeByron_East",15,4,2004,25.4799995422363
154.1008,-28.63165,2004-04-16,"CapeByron_East",16,4,2004,24.9200000762939
154.1008,-28.63165,2004-04-17,"CapeByron_East",17,4,2004,NA
154.1008,-28.63165,2004-04-18,"CapeByron_East",18,4,2004,NA
154.1008,-28.63165,2004-04-19,"CapeByron_East",19,4,2004,NA
154.1008,-28.63165,2004-04-20,"CapeByron_East",20,4,2004,26.4249992370605
154.1008,-28.63165,2004-04-21,"CapeByron_East",21,4,2004,25.7250003814697
154.1008,-28.63165,2004-04-22,"CapeByron_East",22,4,2004,25.6949996948242
154.1008,-28.63165,2004-04-23,"CapeByron_East",23,4,2004,25.9549999237061
154.1008,-28.63165,2004-04-24,"CapeByron_East",24,4,2004,25.5949993133545
154.1008,-28.63165,2004-04-25,"CapeByron_East",25,4,2004,NA
154.1008,-28.63165,2004-04-26,"CapeByron_East",26,4,2004,NA
154.1008,-28.63165,2004-04-27,"CapeByron_East",27,4,2004,NA
154.1008,-28.63165,2004-04-28,"CapeByron_East",28,4,2004,NA
154.1008,-28.63165,2004-04-29,"CapeByron_East",29,4,2004,NA
154.1008,-28.63165,2004-04-30,"CapeByron_East",30,4,2004,25.1299991607666
154.1008,-28.63165,2004-05-01,"CapeByron_East",1,5,2004,24.7600002288818
154.1008,-28.63165,2004-05-02,"CapeByron_East",2,5,2004,26.5400009155273
154.1008,-28.63165,2004-05-03,"CapeByron_East",3,5,2004,25.7700004577637
154.1008,-28.63165,2004-05-04,"CapeByron_East",4,5,2004,NA
154.1008,-28.63165,2004-05-05,"CapeByron_East",5,5,2004,25.0100002288818
154.1008,-28.63165,2004-05-06,"CapeByron_East",6,5,2004,25.3199996948242
154.1008,-28.63165,2004-05-07,"CapeByron_East",7,5,2004,NA
154.1008,-28.63165,2004-05-08,"CapeByron_East",8,5,2004,NA
154.1008,-28.63165,2004-05-09,"CapeByron_East",9,5,2004,NA
154.1008,-28.63165,2004-05-10,"CapeByron_East",10,5,2004,NA
154.1008,-28.63165,2004-05-11,"CapeByron_East",11,5,2004,NA
154.1008,-28.63165,2004-05-12,"CapeByron_East",12,5,2004,24.9599990844727
154.1008,-28.63165,2004-05-13,"CapeByron_East",13,5,2004,NA
154.1008,-28.63165,2004-05-14,"CapeByron_East",14,5,2004,24.7250003814697
154.1008,-28.63165,2004-05-15,"CapeByron_East",15,5,2004,NA
154.1008,-28.63165,2004-05-16,"CapeByron_East",16,5,2004,25.1149997711182
154.1008,-28.63165,2004-05-17,"CapeByron_East",17,5,2004,24.4599990844727
154.1008,-28.63165,2004-05-18,"CapeByron_East",18,5,2004,25.5599994659424
154.1008,-28.63165,2004-05-19,"CapeByron_East",19,5,2004,24.7549991607666
154.1008,-28.63165,2004-05-20,"CapeByron_East",20,5,2004,NA
154.1008,-28.63165,2004-05-21,"CapeByron_East",21,5,2004,24.9750003814697
154.1008,-28.63165,2004-05-22,"CapeByron_East",22,5,2004,NA
154.1008,-28.63165,2004-05-23,"CapeByron_East",23,5,2004,24.5
154.1008,-28.63165,2004-05-24,"CapeByron_East",24,5,2004,NA
154.1008,-28.63165,2004-05-25,"CapeByron_East",25,5,2004,NA
154.1008,-28.63165,2004-05-26,"CapeByron_East",26,5,2004,24.0400009155273
154.1008,-28.63165,2004-05-27,"CapeByron_East",27,5,2004,NA
154.1008,-28.63165,2004-05-28,"CapeByron_East",28,5,2004,NA
154.1008,-28.63165,2004-05-29,"CapeByron_East",29,5,2004,NA
154.1008,-28.63165,2004-05-30,"CapeByron_East",30,5,2004,22.9449996948242
154.1008,-28.63165,2004-05-31,"CapeByron_East",31,5,2004,23.3950004577637
