datenum,datestr,datenum_start,datenum_end,File,Vol,ObliqueVol,TransitVol,FlowmeterVol,VerticalVol,RecordedVol,VolMethod,Lat,Lon,Unit,cast_no,Voyage,User,Orientation,MinESD,MaxESD,Temp,Salt,Depth,Depth_min,Depth_max,SampleDist,SampleSecs,GrndDist,ParetoSlope,ParetoIntercept,ParetoRsq,Pareto_illconditioned,NBSSSlope,NBSSIntercept,NBSSRsq,bSlope,NBSS_Curve,NBSS_CurveRsq,Lin_illconditioned,NLin_illconditioned,Biomass,Abundance,Total_Counts,GeoMn,SmlBio,LgBin,NoBins,NB_ 1,NB_ 2,NB_ 3,NB_ 4,NB_ 5,NB_ 6,NB_ 7,NB_ 8,NB_ 9,NB_10,NB_11,NB_12,NB_13,NB_14,NB_15,NB_16,NB_17,NB_18,NB_19,NB_20,NB_21,NB_22,Binned_Bio_ 1,Binned_Bio_ 2,Binned_Bio_ 3,Binned_Bio_ 4,Binned_Bio_ 5,Binned_Bio_ 6,Binned_Bio_ 7,Binned_Bio_ 8,Binned_Bio_ 9,Binned_Bio_10,Binned_Bio_11,Binned_Bio_12,Binned_Bio_13,Binned_Bio_14,Binned_Bio_15,Binned_Bio_16,Binned_Bio_17,Binned_Bio_18,Binned_Bio_19,Binned_Bio_20,Binned_Bio_21,Binned_Bio_22,BasedowBin_1,BasedowBin_2,BasedowBin_3,BasedowBin_4
732200.385698452,10-Sep-2004 09:15:24,732200.385698452,732200.385698452,SS0408_020,0.196195346826856,0.196195346826856,NaN,NaN,NaN,NaN,ObliqueDistance,-29.9998340606689,153.48224995911,OPC2T,5,SS2004,MNF,Oblique,0.0003,0.012,19.3064871824243,35.6032113012459,16.3501381541061,2.2833383758859,29.7936925191545,100.69046529729,23.5000032931566,98.1780368099317,-1.13094095734105,-11.9990220679207,0.910110592703506,0,-1.28356043115577,1.63719277045305,0.830569009849444,-0.634728368851889,-2.46158693241021,0.98737870242825,0,0,448.151762893826,8782.06352936882,1723,0.000484244406011373,26.101531623223,0.603167586395174,9,3708.09993979531,4157.89904491841,3049.85734693224,2984.03308764593,1502.98725370402,1097.07098810512,449.799105123101,142.619228453666,21.9414197621024,10.9707098810512,10.9707098810512,0,0,0,0,0,0,0,0,0,0,0,26.101531623223,46.386168572634,53.9254884882419,83.6215466640364,66.7528571579904,77.2234663408964,50.180287901794,25.2169550484584,6.14864313706149,4.87247132540075,7.72234663408963,0,0,0,0,0,0,0,0,0,0,0,210.034735348135,219.373566449139,18.7434610965519,0
732200.386000402,10-Sep-2004 09:15:50,732200.386000402,732200.386000402,SS0408_020,0.216735478360675,0.216735478360675,NaN,NaN,NaN,NaN,ObliqueDistance,-29.9998340606689,153.483371988881,OPC2T,5,SS2004,MNF,Oblique,0.0003,0.012,19.2478829983221,35.6023727272727,45.1085294290174,31.2733342451598,59.8213601148956,110.374539095236,26.9999943673611,108.367728866579,-1.06165227429761,-11.2563469797599,0.903123822410145,0,-1.03152649055116,1.90036252067216,0.859066781432064,-0.529574979792664,-1.74520564583876,0.985295693951634,0,0,406.455313920043,7133.11919069966,1546,0.000496247344548022,21.1112976643667,0.603167586395174,9,2999.1650577543,3187.85425012957,2413.23546037845,2224.54626800318,1439.99646812707,1102.34212387658,506.481516375726,129.103131625185,69.5170708750995,9.93101012501423,0,0,0,0,0,0,0,0,0,0,0,0,21.1112976643667,35.5641979360274,42.6691763694963,62.3384507116459,63.9552187205881,77.5945046604207,56.5038658796697,22.8271313910885,19.4807658473893,4.41070473935089,0,0,0,0,0,0,0,0,0,0,0,0,161.683122681536,220.880720651767,23.8914705867402,0
732200.386308961,10-Sep-2004 09:16:17,732200.386308961,732200.386308961,SS0408_020,0.16857205798724,0.16857205798724,NaN,NaN,NaN,NaN,ObliqueDistance,-29.9998340606689,153.484456380053,OPC2T,5,SS2004,MNF,Oblique,0.0003,0.012,19.2151799419567,35.6029232558178,68.2486296636376,61.3504310909588,73.8069548482548,86.2928273300658,21.0000067949295,84.2860175062037,-1.25036520559329,-13.3241680895593,0.948793132637439,0,-1.12432407160374,1.71130783779136,0.947399471359206,-0.677179735795493,-0.890365542218159,0.97116498798642,0,0,274.957656670502,6922.85550721777,1167,0.000454234067762891,26.8734605124073,0.380573018588427,8,3817.76359895638,3613.46855687175,2374.92986423373,1570.51813602553,957.633009771667,497.969165081266,153.221281563467,153.221281563467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8734605124073,40.3124173531381,41.9918830573958,44.0106231201271,42.531790840891,35.0523397987922,17.093604531366,27.0915374563844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.188384043068,121.769272627434,0,0
732200.387114814,10-Sep-2004 09:17:26,732200.387114814,732200.387114814,SS0408_020,0.235475263119388,0.235475263119388,NaN,NaN,NaN,NaN,ObliqueDistance,-29.9998522375751,153.48739428099,OPC2T,6,SS2004,MNF,Oblique,0.0003,0.012,19.2974034651318,35.6031340792299,15.598500251542,2.35435071947063,29.5553573194911,119.699969112821,27.9999990016222,117.693159354603,-1.03450280493227,-10.9432942407509,0.895977370488475,0,-1.12316840255222,1.92531844024017,0.841168838117964,-0.498980392149958,-1.89836902641371,0.994961169316737,0,0,609.916053020993,9644.32514021052,2271,0.000509822697879263,25.3506398808931,0.955956201590912,10,3601.4249114974,4186.42794280662,2979.85919073134,3308.92339584278,2449.70019360737,1361.96018226678,776.957150957561,329.064205111437,109.688068370479,27.4220170926198,0,0,0,0,0,0,0,0,0,0,0,0,25.3506398808931,46.7044413955999,52.6878290382987,92.7259464041239,108.799649964282,95.8691711231743,86.6785484416156,58.1828786925998,30.7378827858974,12.1790652945091,0,0,0,0,0,0,0,0,0,0,0,0,217.468856718916,349.530248221671,42.9169480804065,0
732200.3867749,10-Sep-2004 09:16:57,732200.3867749,732200.3867749,SS0408_020,0.228776301398133,0.228776301398133,NaN,NaN,NaN,NaN,ObliqueDistance,-29.9998340606689,153.486135101219,OPC2T,6,SS2004,MNF,Oblique,0.0003,0.012,19.2158618956023,35.602,44.9705744560475,31.2832608652298,59.8213412467025,116.394989287965,28.4999962896109,114.388179532482,-0.892751432587476,-9.3582587829137,0.863662141165357,0,-0.880945876448594,2.27688422694489,0.75699654824994,-0.446475534941716,-1.72100639892033,0.982345228056944,0,0,1064.82732424963,9996.66480323062,2287,0.00057761601315003,17.9471813530899,1.51508847619242,11,2549.65658933508,3546.93924051411,2530.83993553924,3546.93924051411,2860.13137696629,2342.67339758094,1872.25705268517,818.524440118642,263.433153141632,94.0832689791542,47.041634489577,9.40832689791541,9.40832689791542,0,9.40832689791542,0,0,0,0,0,0,0,17.9471813530899,39.5702059501558,44.7485781414605,99.3958634182362,127.02831696623,164.902146011786,208.871909392069,144.72588469543,73.8218614246846,41.7856305809965,33.1128807252582,10.4960758488477,16.6351591603942,0,41.7856305809965,0,0,0,0,0,0,0,201.661828862942,645.528257065514,159.216448579787,68.9168655902385
732200.38652115,10-Sep-2004 09:16:35,732200.38652115,732200.38652115,SS0408_020,0.112381307385546,0.112381307385546,NaN,NaN,NaN,NaN,ObliqueDistance,-29.9998340606689,153.485207112474,OPC2T,6,SS2004,MNF,Oblique,0.0003,0.012,19.2045369821226,35.6020275862011,69.2257710215993,61.2858727730542,73.8163867076166,58.1974930261685,13.9999944716692,56.1906828658905,-0.999083577957843,-10.5460756710923,0.903979261145238,0,-0.990122128482761,2.02665490785318,0.837969903432514,-0.427943458505626,-1.68850251422284,0.99393746736769,0,0,560.028988075448,7910.56823133509,889,0.000524554298858705,20.6269656627305,0.955956201590912,10,2930.35869450968,2987.81670812752,2930.35869450968,2528.15259918482,2049.33581903619,1244.92362838646,842.717533061609,287.290068089185,153.221369647565,38.3053424118913,0,0,0,0,0,0,0,0,0,0,0,0,20.6269656627305,33.3325479984218,51.8125951714266,70.846409653358,91.0180847241006,87.6308998743451,94.0148789699078,50.7966619327712,42.9372179717321,17.0127261166543,0,0,0,0,0,0,0,0,0,0,0,0,176.618518485937,323.460525501125,59.9499440883863,0
732200.387550274,10-Sep-2004 09:18:04,732200.387550274,732200.387550274,SS0408_020,0.230862443504397,0.230862443504397,NaN,NaN,NaN,NaN,ObliqueDistance,-29.9999500460039,153.489033789076,OPC2T,7,SS2004,MNF,Oblique,0.0003,0.012,19.2840141256473,35.6031287977333,16.0471913687109,2.02734553205936,29.6124628493399,118.509802950437,25.9999997913837,115.504118252199,-1.12405849160855,-11.9431463582385,0.921731328601143,0,-1.13855608935132,1.80590203165207,0.898901957673787,-0.597117081534603,-1.65341247733835,0.99621372735899,0,0,415.085056124667,8268.99330623972,1909,0.000479410209917842,26.7103215425584,0.603167586395174,9,3794.58734964628,3981.05355847411,2759.69989065184,2396.09078343758,1547.66953327097,1006.91752767027,363.609107214264,158.496277503653,55.9398626483481,9.32331044139136,0,0,0,0,0,0,0,0,0,0,0,0,26.7103215425584,44.4132528147248,48.7951231010985,67.1456419461348,68.737351582727,70.877511709983,40.5647976527932,28.0242261053606,15.6760253570743,4.14080431221246,0,0,0,0,0,0,0,0,0,0,0,0,187.064339404517,208.203887050864,19.8168296692867,0
732200.387866169,10-Sep-2004 09:18:31,732200.387866169,732200.387866169,SS0408_020,0.218390123327314,0.218390123327314,NaN,NaN,NaN,NaN,ObliqueDistance,-29.9999992658449,153.490274831197,OPC2T,7,SS2004,MNF,Oblique,0.0003,0.012,19.1706398226555,35.6006585455423,45.6424762585841,31.2832669708047,59.9951175195973,111.348593043877,26.9999943673611,109.210374779465,-1.00149730381355,-10.6267215761903,0.927928198670582,0,-1.13102254350399,1.79332292922051,0.889221189214362,-0.617699389856193,-1.1759713905626,0.964202911244576,0,0,501.47228884165,7262.23318086125,1586,0.000502694443927678,22.5469791060351,1.51508847619242,11,3203.12436344804,3114.42245799871,2020.4322907903,2365.38414531547,1675.48043626513,926.442123581892,512.499898151686,295.673018164434,128.124974537921,19.7115345442956,29.5673018164434,0,0,9.8557672721478,0,0,0,0,0,0,0,0,22.5469791060351,34.7449814395288,35.7238997908794,66.2851499551934,74.4138754053856,65.212801106686,57.1752859131487,52.2788777427502,35.9044562257297,8.75457357710417,20.8125960978785,0,0,27.6188124813306,0,0,0,0,0,0,0,0,159.301010291637,249.080840167971,65.4716259007124,27.6188124813306
732200.388197172,10-Sep-2004 09:19:00,732200.388197172,732200.388197172,SS0408_020,0.208707890849377,0.208707890849377,NaN,NaN,NaN,NaN,ObliqueDistance,-30,153.491443379655,OPC2T,7,SS2004,MNF,Oblique,0.0003,0.012,19.0458737815812,35.593849151196,70.1631254932024,61.0624887802793,77.1832362722321,106.360741190332,25.9999997913837,104.353934722071,-1.26941873186849,-13.5813430873815,0.959163377390631,0,-1.36908989841744,1.27828573456878,0.965746298063357,-0.860006264219291,-0.934541293903455,0.988845579552189,0,0,219.350937046174,6171.30475881021,1288,0.000437961577337995,24.2463065957326,0.603167586395174,9,3444.53840202628,3341.40850975005,1598.51333028166,1567.57436259878,587.840385974546,299.076687601084,144.381849186731,51.564946138118,30.9389676828708,10.3129892276236,0,0,0,0,0,0,0,0,0,0,0,0,24.2463065957326,37.2772731441681,28.2638177412171,43.9281297697712,26.108022686122,21.0521823735403,16.1074637042702,9.11736056168293,8.67002561245483,4.58035485721438,0,0,0,0,0,0,0,0,0,0,0,0,133.715527250889,72.3850293256154,13.2503804696692,0
732200.389014562,10-Sep-2004 09:20:10,732200.389014562,732200.389014562,SS0408_020,0.231586689465607,0.231586689465607,NaN,NaN,NaN,NaN,ObliqueDistance,-30,153.494392108884,OPC2T,8,SS2004,MNF,Oblique,0.0003,0.012,19.3840900011889,35.6076314407527,14.3413610844738,2.12459924142813,29.7688681649522,117.777656659224,29.0000036358833,115.783086479856,-1.16441137946459,-12.3879902904801,0.937012166825762,0,-1.24989310462366,1.72232401678843,0.891961522160036,-0.696533138883424,-1.84125067182624,0.991324751866608,0,0,464.926500404029,9918.53204214972,2297,0.000469566647070014,33.0381544052773,0.603167586395174,9,4693.54749482053,5093.19609338941,3178.60048164083,2964.83495217376,1552.12362700006,855.062117868293,501.884286574869,167.294762191623,37.1766138203606,9.29415345509016,9.29415345509015,0,0,0,0,0,0,0,0,0,0,0,33.0381544052773,56.8204879457523,56.2018364084657,83.0835573944485,68.9351732753153,60.1883208967428,55.9909917713618,29.5799138991925,10.4180009272036,4.12785468714462,6.54220879312421,0,0,0,0,0,0,0,0,0,0,0,229.144036153944,214.694399842612,21.0880644074724,0
732200.388696923,10-Sep-2004 09:19:43,732200.388696923,732200.388696923,SS0408_020,0.199457037450324,0.199457037450324,NaN,NaN,NaN,NaN,ObliqueDistance,-30,153.493210601699,OPC2T,8,SS2004,MNF,Oblique,0.0003,0.012,19.1928803940803,35.6004263726457,42.1857960383598,31.1541704556425,59.6624554238132,101.723077856862,25.0000052154064,99.7285080795536,-0.956997439771166,-10.0883570789056,0.880603927345465,0,-0.91558693427546,2.25111743518501,0.787965209366129,-0.4138953684613,-1.82778876115206,0.988940050831183,0,0,838.533413751522,10684.0050731764,2131,0.00053818855178364,23.9276024602278,0.955956201590912,10,3399.26187179284,4068.32293862191,3118.68787602581,3906.45332567938,2816.53126519979,2169.05281342971,1143.87859812712,647.478451770065,172.660920472017,64.7478451770065,10.7913075295011,0,0,0,0,0,0,0,0,0,0,0,23.9276024602278,45.3868435957978,55.1425027554858,109.47052511468,125.091885352688,152.680891889073,127.612875892694,114.482704682669,48.3847624816263,28.7567552534915,7.59606427308818,0,0,0,0,0,0,0,0,0,0,0,233.927473926191,519.868357817125,84.737582008206,0
