"TIME (UTC)","LONGITUDE (degrees_east)","LATITUDE (degrees_north)","start_time (days since 1985-01-01 00:00:00+00:00)","end_time (days since 1985-01-01 00:00:00+00:00)","GSLA (m)","GSL (m)","UCUR (m/s)","VCUR (m/s)","Transect"
2011-05-28,153.6,-30,9635.55745370372,9650.454212963,0.153815634870981,2.39192467916927,-0.00503563090351426,-0.0154120824622709,"NorthSolitary"
2011-05-29,153.6,-30,9636.52215277776,9651.49829861114,0.116582485160148,2.35484412433431,-0.0169380312209116,-0.0190743594830086,"NorthSolitary"
2011-05-30,153.6,-30,9637.55576388887,9652.47278935183,0.106206033601392,2.34446767277555,-0.0221262570002899,-0.0328078983107747,"NorthSolitary"
2011-05-31,153.6,-30,9638.52046296292,9653.47331018513,0.127569316222361,2.36583095539652,-0.0057986052828346,0.0292982161659011,"NorthSolitary"
2011-06-01,153.6,-30,9639.52601851849,9654.49137731479,0.148780003967467,2.38704164314162,-0.0196847389864648,0.0315871393038622,"NorthSolitary"
2011-06-02,153.6,-30,9633.01778935187,9662.94849537034,0.142828803808768,2.38109044298292,-0.064547632490501,0.0396746677246578,"NorthSolitary"
2011-06-03,153.6,-30,9634.00708333333,9663.99258101848,0.108952741366945,2.3472143805411,-0.0901835716356645,-0.0936932537805381,"NorthSolitary"
2011-06-04,153.6,-30,9642.51708333334,9657.48444444442,0.0825538278424611,2.32081546701662,-0.0894205972563441,-0.298780766941846,"NorthSolitary"
2011-06-05,153.6,-30,9643.55068287032,9658.45892361109,0.0703462377733356,2.30860787694749,-0.100560023194421,-0.432911662826362,"NorthSolitary"
2011-06-06,153.6,-30,9644.51538194448,9659.43341435189,0.0688202890146949,2.30708192818885,-0.109868310622129,-0.499748218454824,"NorthSolitary"
2011-06-07,153.6,-30,9645.54899305559,9660.47751157405,0.0785863610699953,2.31684800024415,-0.119176598049837,-0.536523583538065,"NorthSolitary"
2011-06-08,153.6,-30,9646.51369212964,9661.46653935185,0.0878946484977035,2.32615628767186,-0.128179695725818,-0.525536752475852,"NorthSolitary"
